timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1610493204218,164,Totoro by id,200,OK,Group of 20 1-1,text,false,"Value expected to be 'My Neighbor Totoro
', but found 'My Neighbor Totoro'",2275,167,11,11,http://ghibliapi.herokuapp.com/films/58611129-2dbc-4a81-a72f-77ddfc1b1b49,164,0,0
1610493203910,475,Parent,200,"Number of samples in transaction : 2, number of failing samples : 1",Group of 20 1-2,,false,,3272,292,10,10,null,0,2,148
1610493203911,315,HTTP Request,200,OK,Group of 20 1-2,text,true,,997,125,8,8,http://ghibliapi.herokuapp.com/,315,0,148
1610493204226,160,Totoro by id,200,OK,Group of 20 1-2,text,false,"Value expected to be 'My Neighbor Totoro
', but found 'My Neighbor Totoro'",2275,167,10,10,http://ghibliapi.herokuapp.com/films/58611129-2dbc-4a81-a72f-77ddfc1b1b49,160,0,0
1610493203959,483,Parent,200,"Number of samples in transaction : 2, number of failing samples : 1",Group of 20 1-3,,false,,3272,292,10,10,null,0,2,148
1610493203959,315,HTTP Request,200,OK,Group of 20 1-3,text,true,,997,125,9,9,http://ghibliapi.herokuapp.com/,315,0,148
1610493204274,168,Totoro by id,200,OK,Group of 20 1-3,text,false,"Value expected to be 'My Neighbor Totoro
', but found 'My Neighbor Totoro'",2275,167,10,10,http://ghibliapi.herokuapp.com/films/58611129-2dbc-4a81-a72f-77ddfc1b1b49,168,0,0
1610493204011,479,Parent,200,"Number of samples in transaction : 2, number of failing samples : 1",Group of 20 1-4,,false,,3272,292,10,10,null,0,3,151
1610493204012,319,HTTP Request,200,OK,Group of 20 1-4,text,true,,997,125,10,10,http://ghibliapi.herokuapp.com/,319,0,151
1610493204332,160,Totoro by id,200,OK,Group of 20 1-4,text,false,"Value expected to be 'My Neighbor Totoro
', but found 'My Neighbor Totoro'",2275,167,10,10,http://ghibliapi.herokuapp.com/films/58611129-2dbc-4a81-a72f-77ddfc1b1b49,160,0,0
1610493204060,474,Parent,200,"Number of samples in transaction : 2, number of failing samples : 1",Group of 20 1-5,,false,,3272,292,10,10,null,0,3,153
1610493204061,313,HTTP Request,200,OK,Group of 20 1-5,text,true,,997,125,11,11,http://ghibliapi.herokuapp.com/,313,0,153
1610493204375,161,Totoro by id,200,OK,Group of 20 1-5,text,false,"Value expected to be 'My Neighbor Totoro
', but found 'My Neighbor Totoro'",2275,167,10,10,http://ghibliapi.herokuapp.com/films/58611129-2dbc-4a81-a72f-77ddfc1b1b49,161,0,0
1610493204110,479,Parent,200,"Number of samples in transaction : 2, number of failing samples : 1",Group of 20 1-6,,false,,3272,292,10,10,null,0,1,151
1610493204110,314,HTTP Request,200,OK,Group of 20 1-6,text,true,,997,125,10,10,http://ghibliapi.herokuapp.com/,314,0,151
1610493204425,165,Totoro by id,200,OK,Group of 20 1-6,text,false,"Value expected to be 'My Neighbor Totoro
', but found 'My Neighbor Totoro'",2275,167,10,10,http://ghibliapi.herokuapp.com/films/58611129-2dbc-4a81-a72f-77ddfc1b1b49,165,0,0
1610493204159,491,Parent,200,"Number of samples in transaction : 2, number of failing samples : 1",Group of 20 1-7,,false,,3272,292,10,10,null,0,2,151
1610493204160,318,HTTP Request,200,OK,Group of 20 1-7,text,true,,997,125,10,10,http://ghibliapi.herokuapp.com/,318,0,151
1610493204479,173,Totoro by id,200,OK,Group of 20 1-7,text,false,"Value expected to be 'My Neighbor Totoro
', but found 'My Neighbor Totoro'",2275,167,10,10,http://ghibliapi.herokuapp.com/films/58611129-2dbc-4a81-a72f-77ddfc1b1b49,173,0,0
1610493204209,548,Parent,200,"Number of samples in transaction : 2, number of failing samples : 1",Group of 20 1-8,,false,,3272,292,11,11,null,0,2,154
1610493204210,320,HTTP Request,200,OK,Group of 20 1-8,text,true,,997,125,10,10,http://ghibliapi.herokuapp.com/,320,0,154
1610493204531,228,Totoro by id,200,OK,Group of 20 1-8,text,false,"Value expected to be 'My Neighbor Totoro
', but found 'My Neighbor Totoro'",2275,167,11,11,http://ghibliapi.herokuapp.com/films/58611129-2dbc-4a81-a72f-77ddfc1b1b49,228,0,0
1610493204260,510,Parent,200,"Number of samples in transaction : 2, number of failing samples : 1",Group of 20 1-9,,false,,3272,292,11,11,null,0,3,153
1610493204261,313,HTTP Request,200,OK,Group of 20 1-9,text,true,,997,125,10,10,http://ghibliapi.herokuapp.com/,313,0,153
1610493204575,197,Totoro by id,200,OK,Group of 20 1-9,text,false,"Value expected to be 'My Neighbor Totoro
', but found 'My Neighbor Totoro'",2275,167,11,11,http://ghibliapi.herokuapp.com/films/58611129-2dbc-4a81-a72f-77ddfc1b1b49,197,0,0
1610493204310,512,Parent,200,"Number of samples in transaction : 2, number of failing samples : 1",Group of 20 1-10,,false,,3272,292,11,11,null,0,2,155
1610493204311,329,HTTP Request,200,OK,Group of 20 1-10,text,true,,997,125,10,10,http://ghibliapi.herokuapp.com/,329,0,155
1610493204640,183,Totoro by id,200,OK,Group of 20 1-10,text,false,"Value expected to be 'My Neighbor Totoro
', but found 'My Neighbor Totoro'",2275,167,11,11,http://ghibliapi.herokuapp.com/films/58611129-2dbc-4a81-a72f-77ddfc1b1b49,183,0,0
1610493204360,536,Parent,200,"Number of samples in transaction : 2, number of failing samples : 1",Group of 20 1-11,,false,,3272,292,10,10,null,0,2,155
1610493204361,365,HTTP Request,200,OK,Group of 20 1-11,text,true,,997,125,11,11,http://ghibliapi.herokuapp.com/,364,0,155
1610493204726,171,Totoro by id,200,OK,Group of 20 1-11,text,false,"Value expected to be 'My Neighbor Totoro
', but found 'My Neighbor Totoro'",2275,167,10,10,http://ghibliapi.herokuapp.com/films/58611129-2dbc-4a81-a72f-77ddfc1b1b49,171,0,0
1610493204410,517,Parent,200,"Number of samples in transaction : 2, number of failing samples : 1",Group of 20 1-12,,false,,3272,292,9,9,null,0,0,150
1610493204410,350,HTTP Request,200,OK,Group of 20 1-12,text,true,,997,125,11,11,http://ghibliapi.herokuapp.com/,350,0,150
1610493204760,167,Totoro by id,200,OK,Group of 20 1-12,text,false,"Value expected to be 'My Neighbor Totoro
', but found 'My Neighbor Totoro'",2275,167,9,9,http://ghibliapi.herokuapp.com/films/58611129-2dbc-4a81-a72f-77ddfc1b1b49,167,0,0
1610493204461,512,Parent,200,"Number of samples in transaction : 2, number of failing samples : 1",Group of 20 1-13,,false,,3272,292,8,8,null,0,2,149
1610493204462,333,HTTP Request,200,OK,Group of 20 1-13,text,true,,997,125,10,10,http://ghibliapi.herokuapp.com/,333,0,149
1610493204795,179,Totoro by id,200,OK,Group of 20 1-13,text,false,"Value expected to be 'My Neighbor Totoro
', but found 'My Neighbor Totoro'",2275,167,8,8,http://ghibliapi.herokuapp.com/films/58611129-2dbc-4a81-a72f-77ddfc1b1b49,179,0,0
1610493204512,570,Parent,200,"Number of samples in transaction : 2, number of failing samples : 1",Group of 20 1-14,,false,,3272,292,7,7,null,0,2,212
1610493204513,384,HTTP Request,200,OK,Group of 20 1-14,text,true,,997,125,10,10,http://ghibliapi.herokuapp.com/,384,0,212
1610493204898,186,Totoro by id,200,OK,Group of 20 1-14,text,false,"Value expected to be 'My Neighbor Totoro
', but found 'My Neighbor Totoro'",2275,167,7,7,http://ghibliapi.herokuapp.com/films/58611129-2dbc-4a81-a72f-77ddfc1b1b49,185,0,0
1610493204560,535,Parent,200,"Number of samples in transaction : 2, number of failing samples : 1",Group of 20 1-15,,false,,3272,292,6,6,null,0,1,197
